state,party,day,stateleg_mentions,stateleg_mentions_dem,stateleg_mentions_rep,stateleg_mentions_dem_samestate,stateleg_mentions_rep_samestate,stateleg_mentions_samestate,stateleg_mentions_samestate_sameparty
OH,democrat,2018-02-13,6,6,0,3,0,3,3
OH,democrat,2018-05-21,28,4,24,4,24,28,4
OH,democrat,2018-04-09,5,4,1,0,1,1,0
OH,democrat,2018-02-09,3,3,0,1,0,1,1
OH,democrat,2018-09-17,1,1,0,1,0,1,1
OH,democrat,2018-06-02,4,4,0,1,0,1,1
OH,democrat,2018-06-23,1,1,0,1,0,1,1
OH,democrat,2018-04-10,3,3,0,2,0,2,2
OH,democrat,2018-03-02,3,3,0,1,0,1,1
OH,democrat,2018-07-14,3,1,2,0,2,2,0
OH,democrat,2018-03-27,16,16,0,2,0,2,2
OH,democrat,2018-11-11,11,7,4,3,4,7,3
OH,democrat,2018-12-21,3,3,0,1,0,1,1
OH,democrat,2018-07-17,3,2,1,2,0,2,2
OH,democrat,2018-10-17,3,2,1,0,1,1,0
OH,democrat,2018-06-16,1,0,1,0,1,1,0
OH,democrat,2018-03-20,2,2,0,2,0,2,2
OH,democrat,2018-03-01,8,7,1,6,1,7,6
OH,democrat,2018-01-10,7,5,2,2,2,4,2
OH,democrat,2018-06-15,4,2,3,2,2,4,2
OH,democrat,2018-11-20,6,5,1,1,1,2,1
OH,democrat,2018-12-14,16,11,5,10,1,11,10
OH,democrat,2018-08-09,4,4,0,2,0,2,2
OH,democrat,2018-10-20,1,1,0,1,0,1,1
OH,democrat,2018-08-07,6,5,1,5,1,6,5
OH,democrat,2018-09-16,2,1,1,1,1,2,1
OH,democrat,2018-07-20,4,2,2,2,1,3,2
OH,democrat,2018-10-23,1,1,0,1,0,1,1
OH,democrat,2018-01-08,3,3,0,0,0,0,0
OH,democrat,2018-01-15,1,1,0,1,0,1,1
OH,democrat,2018-02-12,8,8,1,4,0,4,4
OH,democrat,2018-08-19,1,1,0,1,0,1,1
OH,democrat,2018-02-11,2,2,0,2,0,2,2
OH,democrat,2018-07-24,3,2,1,1,1,2,1
OH,democrat,2018-05-24,13,8,5,5,5,10,5
OH,democrat,2018-03-30,4,4,0,3,0,3,3
OH,democrat,2018-10-08,4,4,0,4,0,4,4
OH,democrat,2018-02-08,7,5,2,2,0,2,2
OH,democrat,2018-10-15,2,2,0,1,0,1,1
OH,democrat,2018-07-23,5,4,1,3,0,3,3
OH,democrat,2018-01-21,3,1,2,1,2,3,1
OH,democrat,2018-02-19,2,2,0,2,0,2,2
OH,democrat,2018-08-29,6,5,1,4,1,5,4
OH,democrat,2018-05-18,2,2,0,2,0,2,2
OH,democrat,2018-02-03,0,0,0,0,0,0,0
OH,democrat,2018-06-03,5,5,0,1,0,1,1
OH,democrat,2018-08-30,1,1,0,1,0,1,1
OH,democrat,2018-09-30,3,3,0,3,0,3,3
OH,democrat,2018-03-08,6,6,0,2,0,2,2
OH,democrat,2018-11-21,18,5,13,5,13,18,5
OH,democrat,2018-03-04,8,8,0,5,0,5,5
OH,democrat,2018-05-31,7,7,0,2,0,2,2
OH,democrat,2018-11-28,5,3,2,2,2,4,2
OH,democrat,2018-07-02,3,3,0,3,0,3,3
OH,democrat,2018-11-03,10,9,1,6,1,7,6
OH,democrat,2018-03-23,7,6,1,5,1,6,5
OH,democrat,2018-11-29,8,6,2,4,1,5,4
OH,democrat,2018-03-31,1,0,1,0,1,1,0
OH,democrat,2018-08-08,0,0,0,0,0,0,0
OH,democrat,2018-12-22,2,2,0,2,0,2,2
OH,democrat,2018-09-08,1,1,0,1,0,1,1
OH,democrat,2018-09-24,3,1,2,1,2,3,1
OH,democrat,2018-10-01,2,1,1,0,1,1,0
OH,democrat,2018-09-20,1,1,0,0,0,0,0
OH,democrat,2018-08-28,0,0,0,0,0,0,0
OH,democrat,2018-12-15,6,6,0,6,0,6,6
OH,democrat,2018-08-06,0,0,0,0,0,0,0
OH,democrat,2018-12-02,2,1,1,1,1,2,1
OH,democrat,2018-11-12,5,5,0,2,0,2,2
OH,democrat,2018-06-25,4,4,0,4,0,4,4
OH,democrat,2018-12-27,32,29,3,29,3,32,29
OH,democrat,2018-08-18,5,3,2,1,2,3,1
OH,democrat,2018-07-26,6,4,2,4,2,6,4
OH,democrat,2018-01-09,0,0,0,0,0,0,0
OH,democrat,2018-03-24,10,10,0,9,0,9,9
OH,democrat,2018-11-19,13,7,6,6,6,12,6
OH,democrat,2018-12-23,1,1,0,1,0,1,1
OH,democrat,2018-07-19,0,0,0,0,0,0,0
OH,democrat,2018-05-09,20,20,0,18,0,18,18
OH,democrat,2018-07-04,1,1,0,1,0,1,1
OH,democrat,2018-07-13,4,0,4,0,4,4,0
OH,democrat,2018-02-14,5,5,0,4,0,4,4
OH,democrat,2018-01-30,11,10,1,7,1,8,7
OH,democrat,2018-11-14,53,49,4,44,4,48,44
OH,democrat,2018-04-11,8,8,0,3,0,3,3
OH,democrat,2018-04-03,8,7,1,7,1,8,7
OH,democrat,2018-10-27,5,3,2,2,2,4,2
OH,democrat,2018-06-18,3,3,0,3,0,3,3
OH,democrat,2018-05-29,10,10,0,3,0,3,3
OH,democrat,2018-10-26,6,4,2,3,2,5,3
OH,democrat,2018-05-25,4,4,0,4,0,4,4
OH,democrat,2018-06-17,3,0,3,0,3,3,0
OH,democrat,2018-06-14,1,1,0,0,0,0,0
OH,democrat,2018-01-27,3,3,0,2,0,2,2
OH,democrat,2018-04-13,8,8,0,6,0,6,6
OH,democrat,2018-05-27,4,2,2,0,2,2,0
OH,democrat,2018-08-27,1,0,1,0,1,1,0
OH,democrat,2018-10-14,0,0,0,0,0,0,0
OH,democrat,2018-05-16,3,1,2,1,2,3,1
OH,democrat,2018-09-13,8,1,7,1,7,8,1
OH,democrat,2018-12-17,2,2,0,1,0,1,1
OH,democrat,2018-04-06,2,2,0,2,0,2,2
OH,democrat,2018-05-20,4,3,1,2,1,3,2
OH,democrat,2018-10-30,14,14,0,12,0,12,12
OH,democrat,2018-12-12,6,6,0,4,0,4,4
OH,democrat,2018-12-13,3,2,1,2,1,3,2
OH,democrat,2018-12-10,10,3,7,1,7,8,1
