"user_id","user_party","user_state","followed_mcs","followed_mcs_dem","followed_mcs_rep","followed_mcs_dem_n","followed_mcs_rep_n","followed_mcs_sameparty_n","followed_mcs_samestate_n","followed_mcs_samestate_dem_n","followed_mcs_samestate_rep_n","followed_mcs_samestate_sameparty_n","followed_natmedia","followed_natmedia_n","followed_statemedia","followed_statemedia_n","followed_statemedia_samestate","followed_statemedia_samestate_n","followed_partisans_n","followed_partisans_sameparty_n"
"991691942","democrat","FL","234014087;2853309155;2543742324;58579942;1480852568;20597460;239548513;15808765;970207298;15745368;14275291;1730030220;38970940;1177437224;816282029276938240;1140648348;216881337;37094727","234014087;2543742324;20597460;15808765;970207298;1730030220;38970940;816282029276938240;1140648348;239548513","2853309155;1480852568;58579942;15745368;14275291;1177437224;216881337;37094727","10","8","10","11","5","6","5","759251;14511951;51241574","3","14304462;406974565;50003448;19216918;807095;34641036;16861311;57656488;14085040;23632864;15736836;20457696;15822299;12699932","14","14304462;406974565;50003448;19216918;34641036;16861311;57656488;14085040;23632864;15736836;20457696;15822299;12699932","13","307","195"
"2463665965","democrat","MA","461720085;29501253;442824717;357606935;216776631;970207298","461720085;29501253;442824717;357606935;970207298","","5","0","5","4","4","0","4","","0","95431448;101272306;24745038;274153743","4","95431448;101272306;24745038;274153743","4","43","42"
"3130868032","democrat","NY","","","","0","0","0","0","0","0","0","","0","","0","","0","0","0"
"2582897725","republican","VA","733751245;1467758983;234057152;15356407;37920978;130714799;37481291;323293114","","733751245;1467758983;234057152;15356407;37920978;130714799;37481291;323293114","0","8","8","7","0","7","7","1367531","1","23764675;16562479;966759138;8756502;34982802","5","16562479;23764675;966759138;8756502;34982802","5","107","101"
"767544424440225792","republican","OH","18915145;59536644;2612307559","","18915145;59536644;2612307559","0","3","3","3","0","3","3","","0","24209004;619273364;21004741;10685542;619278290","5","24209004;619273364;21004741;10685542;619278290","5","106","105"
"141115815","democrat","CA","233737858;1222257180;29501253;109071031;29201047;3044993235;368472546;76456274;1051127714;133028836;18061669;172858784;54412900;262756641;7429102;21157904;2966570782;60828944;816157667882373120;1069124515;1068481578;555474658;202206694;293131808;2863006655;378631423;291756142;171598736;803694179079458816;442824717;248699486;1071102246;246769138;467823431;2964174789;942156122;249410485;817050219007328258;816282029276938240;239949176;36686040;3303026415;303633791;796736612554117120;250188760;798973032362606600;30216513;117501995;150078976;476256944;234374703;950783972;2968451607;248735463;1058520120;398193180;1096059529;1243902714;267938462;264219447;15324851;303861808;26637348;164369297;240812994;5558312;381152398;3237898542;1074412920;24913074;486694111;296361085;82453460;1061029050;21059255;249787913;224285242;1071402577;1128514404;1099199839;15428227;75364211;161411080;153486399;38254095;168673083;221162525;236279233;432771620;88806753;357606935;1064206014;17494010;245451804;18632666;1089859058;1135486501;29450962;267854863;242836537;217543151;970207298;266133081;15764644;816298918468259841;382791093;600463589;3018670151;188019606;479872233;30354991;88784440;385429543;1260172386;344972339;19139963;242555999;21269970;2371339658;22545491;1037321378;199325935;278124059;1055730738;249348006;312134473;193732179","1222257180;29501253;109071031;29201047;3044993235;368472546;76456274;1051127714;133028836;172858784;7429102;2966570782;60828944;816157667882373120;293131808;2863006655;378631423;171598736;803694179079458816;442824717;1071102246;467823431;942156122;249410485;817050219007328258;816282029276938240;239949176;36686040;303633791;796736612554117120;250188760;798973032362606600;30216513;117501995;150078976;476256944;234374703;950783972;2968451607;248735463;1058520120;398193180;267938462;1243902714;15324851;303861808;26637348;164369297;240812994;381152398;3237898542;24913074;486694111;82453460;1061029050;21059255;249787913;224285242;1099199839;161411080;153486399;38254095;168673083;236279233;432771620;88806753;357606935;1064206014;17494010;245451804;1089859058;1135486501;29450962;267854863;242836537;970207298;15764644;816298918468259841;3018670151;188019606;479872233;30354991;385429543;1260172386;242555999;2371339658;1037321378;199325935;278124059;1055730738;249348006;312134473;193732179","233737858;1096059529;221162525;264219447;18632666;248699486;217543151;246769138;266133081;2964174789;5558312;18061669;382791093;54412900;600463589;1074412920;262756641;296361085;21157904;88784440;1069124515;3303026415;344972339;19139963;555474658;1071402577;1128514404;202206694;21269970;22545491;15428227;75364211;291756142","93","33","93","55","45","10","45","759251;14511951;51241574","3","188760481;67457780;18652755;23092822;16664681;8249832;15458277;2351294292;18148466;12811952;25184991;36739057;17718497;13134892;13179562;807095;7313362;41416662;9311472;25536902;17926257;28166836;14179819;16960002;17525171","25","188760481;67457780;18652755;23092822;16664681;8249832;15458277;2351294292;25184991;36739057;17718497;13134892;13179562;41416662;9311472;25536902;17926257;28166836;16960002;17525171","20","232","222"
"1120956786","republican","MT","26574496;11651202;214767677","","26574496;11651202;214767677","0","3","3","3","0","3","3","51241574","1","252801194;102457779;30267926;21316568;22707076;36708793;260856441;17546776;21243049;12568062;69658524;16249481","12","252801194;102457779;69658524;30267926;21316568;36708793;22707076;260856441;17546776;12568062;21243049;16249481","12","51","38"
"1954349336","republican","FL","58579942","","58579942","0","1","1","1","0","1","1","","0","21874587;32533893","2","21874587;32533893","2","34","34"
"392933208","republican","TX","743601590;2963445730;18566912;23022687;153944899;1074480192;231510077;13218102;22055226","231510077;153944899","743601590;2963445730;18566912;23022687;1074480192;13218102;22055226","2","7","7","9","2","7","7","1367531","1","16365305;5692542;15021918;19205546;44513878","5","16365305;5692542;15021918;19205546;44513878","5","44","43"
"2344505317","republican","OH","18915145;15394954;18166778;93575832","","18915145;15394954;18166778;93575832","0","4","4","4","0","4","4","","0","58500450;34543098;22795270;23490604","4","58500450;34543098;22795270;23490604","4","44","43"
"45787636","republican","NY","815931811348017152;3374540505;2750127259;252819323;1058256326","","815931811348017152;3374540505;2750127259;252819323;1058256326","0","5","5","5","0","5","5","","0","17630125;930441270;141198415;69657741;9763482;17469289;18198403","7","17630125;930441270;141198415;69657741;9763482;17469289;18198403","7","60","30"
"461403403","democrat","NV","266133081;122174004;15764644;323440720;17907578;14135426;811313565760163844;312134473;3145735852;36948268;28602948;818554054309715969;102178242;248735463;398193180","122174004;15764644;323440720;17907578;14135426;811313565760163844;312134473;3145735852;36948268;28602948;818554054309715969;102178242;248735463;398193180","266133081","14","1","14","7","6","1","6","14511951","1","15358759;12055942","2","15358759;12055942","2","91","91"
"21923741","republican","FL","733751245;58579942;23970171;233842454;33655490;18916432;15745368","","733751245;58579942;23970171;233842454;33655490;18916432;15745368","0","7","7","4","0","4","4","759251;1367531","2","19675112;14304462","2","19675112;14304462","2","201","199"
"19485876","republican","NY","756285384;109579534;12726012;2750127259","","756285384;109579534;12726012;2750127259","0","4","4","3","0","3","3","","0","112772431;18727106;80188923;26996798;18817538;17448662","6","112772431;18727106;80188923;26996798;18817538;17448662","6","192","191"
"171972003","democrat","CA","21059255;942156122;476256944;30252303;30354991;398193180","21059255;942156122;476256944;30252303;30354991;398193180","","6","0","6","6","6","0","6","","0","188760481","1","188760481","1","59","58"
"158388227","republican","VA","","","","0","0","0","0","0","0","0","","0","45960001;23764675;24296023;18997745;26161769;8756502","6","45960001;23764675;24296023;18997745;26161769;8756502","6","35","28"
"2383750128","democrat","OH","18915145;43910797;1531521632","43910797;1531521632","18915145","2","1","2","3","2","1","2","759251","1","15754281;52568067;24878216;22795270;24209004;11777302;208650694;15763558;31482567;10685542;15627208","11","52568067;22795270;24878216;24209004;11777302;208650694;15763558;31482567;10685542;15627208","10","76","67"
"314083072","republican","CA","50152441;21059255;22545491;19739126;1305596696;344972339;1055730738;22509548;18916432;398193180","1055730738;21059255;398193180","50152441;22545491;19739126;1305596696;344972339;22509548;18916432","3","7","7","9","3","6","6","","0","41702929;158192819;188760481;48073090;24221330;28457505;14411304;14148802;183422908;21304166;2696658584;204581068;338669725","13","188760481;158192819;41702929;48073090;24221330;28457505;14411304;14148802;183422908;21304166;2696658584;204581068;338669725","13","159","122"
"151574869","republican","NV","402719755;19394188","","402719755;19394188","0","2","2","1","0","1","1","","0","9690012;11058482;47473766;15358759;12055942","5","9690012;11058482;47473766;15358759;12055942","5","27","27"
"17091701","democrat","MA","461720085;357606935;128664931;1055907624;970207298","461720085;357606935;128664931;1055907624;970207298","","5","0","5","5","5","0","5","","0","191658586;22059338","2","191658586;22059338","2","31","31"
"385168483","republican","FL","20467163;58579942;1077121945;137794015;1074480192;1730030220;14275291;237348797;217543151;23022687;88784440;13218102;22509548;733751245;136526394;15428227;23970171;25086658;33655490;15745368","137794015;1730030220;1077121945","20467163;733751245;58579942;23022687;136526394;15428227;88784440;23970171;1074480192;25086658;22509548;13218102;33655490;14275291;237348797;217543151;15745368","3","17","17","11","3","8","8","1367531;51241574","2","28627312;15754281;17001533;405040895;1160968735;50003448;807095;16861311;95929092;14085040;27041654;15736836;20457696;1429761;18457416;12699932","16","28627312;1160968735;405040895;17001533;50003448;16861311;95929092;14085040;27041654;15736836;20457696;1429761;18457416;12699932","14","183","172"
"571978114","republican","FL","58579942;23022687;15745368","","58579942;23022687;15745368","0","3","3","2","0","2","2","","0","16233017","1","16233017","1","18","17"
"121860139","democrat","TX","20688358;29442313;80612021;170111219;36948268;970207298;72198806;168502762;15764644;20747881;342863309;231510077;111635527;323440720;153944899;156333623;1134292500;242426145;1080844782","72198806;168502762;111635527;20688358;15764644;1134292500;20747881;80612021;323440720;242426145;170111219;342863309;153944899;156333623;231510077;36948268;1080844782;970207298","","18","0","18","11","11","0","11","759251;14511951;51241574","3","14677919;15754281;16621190;9830752;15021918;44513878;8940342;25165225;807095","9","16621190;9830752;15021918;8940342;44513878;25165225","6","462","458"
"379403679","republican","TX","18170310;24735461;97171189;221162525;161743731;93443168;15751083;1074480192;74198348;18916432;237312687;12726012;92528463;23022687;24183358;15745368;15856366;295685416;26424123;20053279;23976316;26533227;210926192;13218102;22509548;18030431;733751245;18566912;19394188;15428227;249288197;17896154;19926675;22055226;216881337;19929362;27676828","210926192","18170310;24735461;97171189;221162525;161743731;93443168;15751083;1074480192;74198348;18916432;237312687;12726012;92528463;23022687;24183358;15745368;15856366;295685416;26424123;20053279;23976316;26533227;13218102;22509548;18030431;733751245;18566912;19394188;15428227;249288197;17896154;19926675;22055226;216881337;19929362;27676828","1","36","36","26","1","25","25","14511951;51241574","2","807095;44513878","2","44513878","1","197","196"
"2864015602","republican","TX","743601590;1074480192;23022687;13218102","","743601590;1074480192;23022687;13218102","0","4","4","4","0","4","4","","0","8940342;44513878;16621190","3","8940342;44513878;16621190","3","28","26"
"2966173305","democrat","VA","78445977;2319503065;171598736;2962868158;7429102;172858784;409719505;125706625;1055907624;15745368","78445977;2319503065;171598736;2962868158;7429102;172858784;409719505;125706625;1055907624","15745368","9","1","9","7","7","0","7","759251","1","23764675;99430767;303855296;48787554;17815585;16664681;807095","7","23764675;99430767;303855296;48787554;17815585","5","272","270"
"391117640","republican","UT","343171266;88784440","","343171266;88784440","0","2","2","2","0","2","2","","0","","0","","0","15","15"
"35617687","republican","OH","976969338;727242919","","976969338;727242919","0","2","2","2","0","2","2","","0","","0","","0","39","39"
"255727205","republican","UT","18170310;733751245;1480852568;88784440;26057209;262756641;343171266;1072008757;216881337;18916432","","18170310;733751245;1480852568;88784440;26057209;262756641;343171266;1072008757;216881337;18916432","0","10","10","6","0","6","6","51241574","1","36198016;15369276;16910966;36957232;31444869;15050354","6","36198016;15369276;16910966;36957232;31444869;15050354","6","114","112"
